charger id,current,delta_current,voltage,delta_voltage,power (W),expected_load,status,location,temperature,class
379,14.03,0.06,452.8,-2.04,6092.2,9517,CHARGING,"(28.53, 77.19)",33.4,0
380,0.0,0.21,13.0,0.94,40.0,48,IDLE,"(37.42, -122.53)",21.4,0
381,0.0,-40.3,486.3,-45.76,46.1,2563,SAFE MODE,"(51.35, -0.29)",60.7,2
382,0.0,-0.43,0.8,0.32,0.0,0,OFF,"(40.65, -73.7)",21.7,0
383,0.0,-0.13,438.0,18.39,0.0,2260,ERROR,"(51.41, 0.22)",47.4,1
384,30.54,0.23,514.7,2.68,15683.3,11123,CHARGING,"(-33.97, 151.1)",38.8,0
385,25.76,1.61,479.4,5.72,12521.8,9911,CHARGING,"(48.92, 2.39)",33.8,0
386,10.61,-0.15,564.5,-4.27,5944.0,9741,CHARGING,"(34.28, -118.23)",35.0,0
387,0.0,-0.32,0.0,0.59,2.5,0,OFF,"(51.58, -0.18)",28.8,0
388,6.38,-0.41,565.7,1.01,3704.5,7443,CHARGING,"(-34.04, 151.24)",34.3,0
389,8.36,0.49,516.1,-6.82,4407.9,6584,CHARGING,"(34.31, -118.13)",33.4,0
390,0.0,0.15,0.0,-0.95,0.0,0,OFF,"(28.61, 77.17)",23.2,0
391,0.49,0.81,22.6,0.41,0.0,0,IDLE,"(33.96, -117.94)",31.9,0
392,0.0,0.48,0.0,-0.15,16.7,13,IDLE,"(-33.85, 151.18)",21.7,0
393,18.41,0.65,510.0,-7.83,9316.4,11003,CHARGING,"(52.35, 13.29)",33.7,0
394,12.19,0.17,535.6,-0.52,6947.1,10633,CHARGING,"(40.66, -73.91)",27.4,0
395,17.16,-0.8,504.4,-4.31,8369.7,8369,CHARGING,"(-33.8, 150.81)",32.5,0
396,18.57,0.59,408.8,7.23,7575.4,9695,CHARGING,"(48.76, 2.51)",28.4,0
397,39.44,-1.92,364.0,-1.01,14123.0,9953,CHARGING,"(42.06, 12.75)",34.6,0
398,2.47,0.5,562.7,136.63,1437.5,1704,SAFE MODE,"(52.69, 13.49)",56.9,2
399,26.84,1.21,422.5,-1.82,11556.2,9760,CHARGING,"(40.67, -73.96)",37.7,0
400,40.85,-1.07,464.0,-3.76,19417.7,11492,CHARGING,"(40.79, -73.99)",27.8,0
401,5.0,-0.14,572.6,-1.36,2642.3,6510,CHARGING,"(34.08, -118.22)",29.4,0
402,21.48,0.11,506.5,-1.86,11373.6,4923,CHARGING,"(34.09, -118.18)",34.4,0
403,16.91,-0.22,584.5,10.0,9945.5,10999,CHARGING,"(40.76, -74.06)",33.9,0
404,0.01,0.11,0.5,3.18,0.0,0,OFF,"(40.66, -73.91)",14.9,0
405,0.0,0.91,1.2,-2.82,23.4,0,OFF,"(-34.01, 151.17)",15.9,0
406,16.74,0.45,583.0,-0.48,9939.8,11259,CHARGING,"(40.77, -73.76)",43.2,0
407,1.61,-0.33,14.4,2.63,0.0,4,IDLE,"(35.61, 139.44)",20.0,0
408,14.48,-5.63,680.0,-14.82,10180.6,8194,CHARGING,"(40.6, -73.82)",49.8,1
409,0.0,1.36,0.0,2.43,7.5,0,IDLE,"(33.97, -118.06)",13.5,0
410,0.0,-1.43,0.1,0.27,13.3,0,OFF,"(41.6, 12.29)",28.5,0
411,5.0,-0.1,680.7,9.35,3326.9,10594,CHARGING,"(-33.94, 151.24)",25.4,0
412,2.72,-0.01,0.0,1.84,32.1,0,IDLE,"(35.88, 139.47)",25.7,0
413,0.0,5.1,403.4,-8.63,0.0,2809,SAFE MODE,"(40.7, -73.89)",34.6,1
414,9.85,0.65,519.3,-1.31,5326.9,8530,CHARGING,"(-33.74, 151.22)",31.7,0
415,23.83,-0.35,709.2,-7.65,17171.5,12687,CHARGING,"(40.77, -74.07)",34.1,0
416,7.27,-11.11,449.1,6.14,3366.0,3757,SAFE MODE,"(48.97, 2.49)",44.7,1
417,0.49,0.05,54.8,-0.33,0.0,48,IDLE,"(52.51, 13.59)",18.7,0
418,0.14,0.19,1.2,-0.1,0.0,0,OFF,"(-33.87, 151.1)",28.4,0
419,6.18,0.1,580.5,7.26,3580.3,6787,CHARGING,"(28.7, 77.38)",37.9,0
420,0.16,-0.23,0.2,0.37,13.2,0,OFF,"(37.75, -122.36)",21.9,0
421,4.63,-0.68,537.9,-4.32,2504.9,3345,SAFE MODE,"(48.8, 2.43)",46.4,0
422,0.37,-0.08,0.0,3.13,0.0,16,IDLE,"(28.49, 77.07)",25.7,0
423,0.22,0.4,0.0,-2.37,0.0,0,OFF,"(28.85, 77.29)",17.3,0
424,0.49,0.05,33.5,-0.19,53.4,78,IDLE,"(28.44, 77.17)",27.7,0
425,0.33,-0.44,12.1,-2.42,0.0,0,IDLE,"(41.78, 12.6)",19.6,0
426,18.08,1.59,582.7,-3.89,10380.0,7152,CHARGING,"(40.63, -74.18)",35.7,0
427,0.82,-0.44,0.0,3.15,33.6,21,IDLE,"(51.46, -0.44)",19.8,0
428,21.26,-0.05,592.9,-5.23,12475.5,13841,CHARGING,"(35.63, 139.45)",33.6,0
429,8.11,-23.12,535.1,-76.53,4384.0,3391,SAFE MODE,"(35.55, 139.79)",64.1,2
430,1.28,0.56,2.3,-1.56,86.7,10,IDLE,"(28.81, 77.32)",31.4,0
431,12.7,0.05,599.0,-3.35,7870.7,2813,SAFE MODE,"(51.63, -0.47)",39.7,0
432,1.91,-0.47,4.0,0.33,5.1,6,IDLE,"(37.65, -122.31)",34.6,0
433,9.11,0.43,630.6,-6.12,5360.4,4988,CHARGING,"(48.98, 2.3)",27.1,0
434,0.21,0.53,0.9,0.66,25.1,0,OFF,"(28.5, 77.33)",15.4,0
435,15.88,-0.01,683.8,-8.04,10633.8,7072,CHARGING,"(33.89, -118.32)",40.0,0
436,5.0,-1.08,586.6,2.96,2866.0,8093,CHARGING,"(35.51, 139.39)",32.9,0
437,8.58,0.31,544.6,-3.28,4764.9,1671,SAFE MODE,"(40.73, -73.86)",39.2,0
438,33.85,-0.07,436.1,-0.84,15242.8,12255,CHARGING,"(34.13, -118.35)",28.2,0
439,16.16,8.53,475.9,60.09,7510.6,7047,ERROR,"(-33.78, 151.06)",68.5,1
440,22.4,0.38,464.2,1.25,10379.8,11214,CHARGING,"(51.08, -0.2)",31.6,0
441,22.52,0.58,411.2,2.61,9043.7,7201,CHARGING,"(-33.8, 150.97)",28.2,0
442,13.38,-0.09,435.8,-1.78,5727.9,6799,CHARGING,"(52.47, 13.41)",35.0,0
443,13.5,-0.28,561.9,-0.62,7672.1,7907,CHARGING,"(40.75, -73.78)",36.6,0
444,15.82,-0.59,561.4,0.44,8632.0,8067,CHARGING,"(28.47, 77.09)",31.8,0
445,19.41,0.76,626.4,2.95,12140.3,8852,CHARGING,"(40.74, -73.85)",40.6,0
446,0.0,1.3,0.0,-2.25,47.4,0,OFF,"(28.64, 77.14)",18.2,0
447,63.53,-3.43,418.3,-34.52,25997.2,2409,ERROR,"(40.67, -73.79)",49.4,1
448,22.42,-0.28,682.6,7.04,14340.5,10414,CHARGING,"(37.88, -122.33)",37.0,0
449,0.35,0.33,0.0,0.66,0.0,0,IDLE,"(34.08, -118.08)",25.9,0
450,0.43,0.6,29.2,0.33,0.0,0,IDLE,"(48.96, 2.4)",18.5,0
451,12.2,0.14,423.6,7.25,5347.1,7573,CHARGING,"(-33.92, 151.18)",31.8,0
452,30.95,0.31,442.6,-2.25,13726.8,12124,CHARGING,"(35.73, 139.44)",39.9,0
453,19.96,0.4,537.8,-3.92,10747.3,12057,CHARGING,"(37.66, -122.58)",33.4,0
454,20.37,-0.34,487.9,-0.95,9985.5,9308,CHARGING,"(41.97, 12.74)",32.2,0
455,19.23,-0.36,542.4,3.13,10358.2,10550,CHARGING,"(40.84, -73.98)",38.2,0
456,42.11,0.91,406.1,0.11,16411.2,12244,CHARGING,"(28.41, 77.49)",39.0,0
457,19.46,0.94,513.7,4.5,10099.1,8908,CHARGING,"(-33.79, 151.38)",37.5,0
458,20.11,-0.5,521.5,-2.1,10664.4,10729,CHARGING,"(34.1, -118.13)",40.4,0
459,26.53,-2.08,592.7,2.29,15607.4,9653,CHARGING,"(52.7, 13.34)",34.6,0
460,0.22,-1.28,0.9,1.53,0.0,0,OFF,"(51.62, -0.44)",14.4,0
461,0.0,0.22,7.9,-0.54,0.0,16,IDLE,"(42.05, 12.61)",29.4,0
462,0.0,10.42,221.5,-5.07,0.0,5111,ERROR,"(40.72, -73.86)",34.5,1
463,11.19,-0.55,493.0,6.69,5563.1,6552,CHARGING,"(52.97, 13.48)",39.4,0
464,0.0,-0.37,26.9,-0.72,20.0,66,IDLE,"(28.64, 77.11)",20.0,0
465,46.11,0.29,350.0,5.44,16449.5,10753,CHARGING,"(41.92, 12.42)",22.1,0
466,0.0,-0.13,35.2,-1.98,0.0,0,IDLE,"(40.87, -74.04)",18.6,0
467,7.63,33.77,557.8,21.59,4170.1,1490,SAFE MODE,"(28.66, 77.29)",50.2,2
468,16.22,0.12,578.1,6.48,9212.7,8761,CHARGING,"(51.57, -0.1)",38.5,0
469,16.31,-0.5,470.2,-7.15,7747.5,5062,CHARGING,"(28.65, 77.16)",35.3,0
470,0.0,-0.5,0.0,-1.01,0.0,27,IDLE,"(35.76, 139.74)",17.4,0
471,0.0,0.58,37.4,3.0,4.0,0,IDLE,"(34.03, -118.31)",23.3,0
472,0.0,15.02,504.9,19.69,0.0,9146,ERROR,"(42.19, 12.49)",47.3,1
473,0.0,-0.48,16.7,0.14,34.7,0,IDLE,"(28.86, 77.38)",5.1,0
474,13.46,-0.92,539.8,3.0,7554.7,8017,CHARGING,"(41.81, 12.56)",43.1,0
475,0.0,-0.62,0.0,-0.93,31.4,80,IDLE,"(-33.91, 151.21)",19.8,0
476,10.44,-0.09,559.0,-12.36,5786.5,6466,CHARGING,"(51.56, 0.14)",36.6,0
477,43.59,14.13,261.5,36.49,11269.1,9626,ERROR,"(51.47, 0.07)",48.9,2
478,0.34,-0.04,39.1,1.86,28.6,0,IDLE,"(33.94, -118.2)",23.6,0
479,9.27,-0.2,527.0,-1.32,5009.0,5885,CHARGING,"(52.6, 13.44)",30.4,0
480,0.0,-0.99,17.1,1.14,0.0,16,IDLE,"(48.6, 2.32)",26.4,0
481,0.15,0.49,0.8,0.77,65.5,0,OFF,"(48.68, 2.4)",24.9,0
482,28.8,0.1,476.2,0.6,13753.4,11621,CHARGING,"(35.7, 139.6)",34.2,0
483,2.42,0.51,1.8,-0.98,0.0,67,IDLE,"(51.68, 0.01)",17.3,0
484,5.0,0.82,547.1,-5.81,2707.2,9543,CHARGING,"(40.65, -73.6)",45.2,0
485,24.99,-12.87,146.4,-5.67,3553.4,3403,ERROR,"(35.7, 139.87)",51.3,2
486,5.0,0.19,539.8,3.18,2824.6,4996,CHARGING,"(51.48, -0.34)",38.6,0
487,0.02,-0.31,0.0,1.6,58.8,0,OFF,"(35.87, 139.79)",30.6,0
488,7.09,-1.24,523.4,-2.52,3847.0,7262,CHARGING,"(-34.14, 151.24)",37.0,0
489,1.05,0.85,23.0,1.2,22.5,67,IDLE,"(34.05, -118.13)",19.6,0
490,27.65,1.49,414.2,-3.25,11575.4,11500,CHARGING,"(37.82, -122.37)",31.7,0
491,34.69,-0.89,440.2,-62.88,15134.9,4294,ERROR,"(37.98, -122.51)",53.0,1
492,24.9,-0.01,584.9,-0.67,14856.7,12639,CHARGING,"(51.46, -0.17)",37.1,0
493,20.47,1.09,395.6,6.53,8327.7,8746,CHARGING,"(35.72, 139.66)",29.9,0
494,0.0,0.27,16.5,-0.05,18.5,0,IDLE,"(-33.91, 151.09)",25.9,0
495,0.66,0.36,35.1,-0.17,38.7,0,IDLE,"(48.75, 2.39)",18.8,0
496,0.0,0.13,0.0,1.75,0.0,0,OFF,"(41.81, 12.5)",16.3,0
497,0.11,-0.26,1.6,-1.44,0.6,0,OFF,"(28.76, 77.29)",20.2,0
498,11.35,-0.38,629.9,7.86,7195.5,7153,CHARGING,"(49.03, 2.1)",42.1,0
499,6.97,-0.28,621.9,-3.23,4296.2,8239,CHARGING,"(-33.96, 151.17)",34.1,0
500,0.0,-0.97,0.0,-0.4,0.0,0,OFF,"(37.8, -122.4)",24.3,0
501,11.85,0.55,571.7,-4.41,6754.0,7282,CHARGING,"(35.6, 139.78)",38.7,0
502,0.41,0.24,0.0,2.95,0.0,0,OFF,"(41.95, 12.34)",22.3,0
503,1.03,-0.28,0.0,-1.15,14.9,19,IDLE,"(35.75, 139.53)",20.8,0
504,13.53,-0.07,777.7,0.84,10465.1,10935,CHARGING,"(42.17, 12.47)",35.6,0
505,11.46,-0.58,572.4,-7.56,6554.0,3170,SAFE MODE,"(51.51, 0.01)",23.3,0
506,13.84,0.3,509.5,-4.15,7110.6,7781,CHARGING,"(-33.99, 150.98)",40.8,0
507,0.3,0.01,0.0,-0.3,0.0,0,OFF,"(52.46, 13.61)",20.5,0
508,32.23,-1.0,434.8,2.85,14059.2,11697,CHARGING,"(51.62, -0.28)",30.0,0
509,0.0,-0.89,0.0,-1.46,35.4,0,IDLE,"(35.59, 139.88)",18.9,0
510,1.08,0.21,12.9,0.86,18.4,27,IDLE,"(-33.59, 151.05)",24.2,0
511,11.1,0.08,536.2,-1.97,5958.2,8327,CHARGING,"(28.58, 77.21)",31.4,0
512,24.84,-39.02,407.7,51.07,9910.3,11620,ERROR,"(35.42, 139.77)",53.6,2
513,22.31,-0.04,516.7,-6.28,11177.2,12740,CHARGING,"(48.98, 2.39)",27.2,0
514,28.3,1.74,433.0,-3.05,11915.1,8842,CHARGING,"(48.76, 2.34)",32.9,0
515,4.05,-1.06,478.2,-3.96,2013.6,1914,SAFE MODE,"(-33.79, 151.15)",35.4,0
516,10.04,0.34,549.9,3.05,5678.2,5088,CHARGING,"(40.66, -74.04)",31.0,0
517,0.08,0.0,1.4,-0.29,23.1,0,OFF,"(28.76, 77.41)",28.6,0
518,20.88,-0.15,546.7,-2.68,11298.1,13028,CHARGING,"(28.72, 77.21)",35.7,0
519,33.53,0.54,454.4,-4.57,14742.1,14169,CHARGING,"(34.11, -118.18)",38.9,0
520,6.42,0.18,443.3,-2.04,2699.4,4448,CHARGING,"(48.75, 2.54)",33.3,0
521,2.59,-0.37,2.4,-1.27,22.6,6,IDLE,"(52.43, 13.43)",20.1,0
522,23.05,-0.69,584.8,-3.38,13356.2,8938,CHARGING,"(28.47, 77.14)",32.5,0
523,24.38,0.23,459.9,3.21,10997.1,9617,CHARGING,"(-33.74, 151.14)",36.2,0
524,0.0,-0.61,25.2,2.31,47.8,0,IDLE,"(-34.07, 150.89)",24.6,0
525,13.43,0.4,483.4,-2.91,6485.6,7977,CHARGING,"(51.37, -0.22)",33.8,0
526,27.34,0.85,511.9,0.61,13320.1,6723,CHARGING,"(34.04, -118.41)",36.4,0
527,12.74,1.49,684.4,1.43,8929.5,8731,CHARGING,"(35.66, 139.57)",41.8,0
528,22.05,0.41,429.3,4.22,9257.7,11471,CHARGING,"(52.57, 13.4)",35.8,0
529,19.05,0.7,581.3,-0.28,10453.6,9511,CHARGING,"(37.67, -122.54)",31.1,0
530,19.74,-4.74,400.3,28.36,7941.2,4402,SAFE MODE,"(40.68, -73.99)",51.7,1
531,0.13,-0.61,0.0,1.71,64.1,0,OFF,"(37.67, -122.33)",20.2,0
532,12.29,-0.43,435.9,4.0,5407.8,6178,CHARGING,"(-33.95, 151.04)",32.6,0
533,16.14,1.05,552.7,-0.23,8810.8,8709,CHARGING,"(-33.79, 151.01)",36.8,0
534,0.0,0.37,0.0,-0.85,18.0,0,OFF,"(-33.66, 151.16)",18.5,0
535,25.55,-0.24,418.1,4.4,10755.4,10276,CHARGING,"(-33.89, 151.46)",32.6,0
536,5.0,0.8,378.1,4.6,1833.9,4759,CHARGING,"(-34.03, 151.38)",35.1,0
537,12.98,0.41,580.5,3.92,7305.1,6513,CHARGING,"(40.73, -73.97)",33.5,0
538,0.98,0.4,0.0,1.96,45.7,0,IDLE,"(-33.69, 151.45)",24.5,0
539,24.36,1.14,468.1,3.95,10822.1,10111,CHARGING,"(51.59, -0.06)",31.3,0
540,0.0,3.28,560.5,34.83,50.0,3574,SAFE MODE,"(51.48, -0.28)",42.8,1
541,14.43,6.06,353.9,-15.39,5037.4,0,ERROR,"(35.5, 139.83)",45.7,1
542,5.0,-0.48,518.1,6.85,2796.4,5337,CHARGING,"(-33.86, 151.08)",37.4,0
543,0.14,0.18,19.2,1.27,0.0,30,IDLE,"(37.73, -122.35)",19.3,0
544,0.0,-0.41,3.1,1.58,12.6,10,IDLE,"(48.82, 2.4)",27.2,0
545,0.0,0.89,3.3,-0.91,0.0,20,IDLE,"(48.96, 2.53)",22.8,0
546,13.39,-0.59,639.8,7.61,8900.4,11289,CHARGING,"(-34.03, 151.16)",35.6,0
547,0.0,0.55,0.0,0.6,4.8,0,OFF,"(28.64, 77.22)",24.3,0
548,8.45,-0.17,424.4,-1.86,3677.2,7465,CHARGING,"(34.14, -118.49)",35.9,0
549,0.95,0.18,22.5,-0.62,15.0,0,IDLE,"(51.36, 0.02)",25.5,0
550,18.42,1.39,267.2,4.98,4777.1,6025,ERROR,"(49.12, 2.35)",45.0,1
551,21.59,-0.26,741.9,2.42,15951.4,9675,CHARGING,"(33.88, -118.47)",28.3,0
552,16.87,-0.49,667.3,-11.8,10987.9,11187,CHARGING,"(52.62, 13.66)",30.5,0
553,18.01,-0.96,538.6,62.08,9633.7,3739,ERROR,"(34.19, -118.3)",60.0,1
554,7.8,7.93,401.8,5.74,2844.5,2741,SAFE MODE,"(52.59, 13.16)",54.7,2
555,18.0,-3.52,355.5,-10.66,6232.0,8995,ERROR,"(-33.99, 151.17)",38.9,1
556,0.09,14.93,597.0,-112.92,22.1,2117,SAFE MODE,"(28.5, 76.99)",36.3,2
557,9.01,-0.45,651.3,-5.34,5615.5,10504,CHARGING,"(40.88, -73.92)",31.2,0
558,0.0,0.12,0.2,-0.68,0.0,0,OFF,"(33.84, -117.89)",26.7,0
559,21.53,-0.34,505.0,0.38,10964.0,11906,CHARGING,"(35.94, 139.71)",30.2,0
560,0.0,1.25,0.0,0.0,29.1,0,OFF,"(37.79, -122.67)",17.5,0
561,2.44,1.2,0.0,1.5,0.0,0,IDLE,"(49.04, 2.31)",22.6,0
562,1.63,-5.76,469.6,-20.34,720.0,8343,ERROR,"(51.66, -0.07)",42.2,1
563,16.52,0.06,438.1,-2.47,7203.2,4929,CHARGING,"(48.84, 2.3)",34.1,0
564,19.11,-2.68,286.0,-18.42,5488.3,4911,ERROR,"(33.83, -118.21)",46.2,1
565,29.02,-1.43,350.0,-0.42,9676.4,10237,CHARGING,"(28.61, 77.12)",28.8,0
566,0.5,0.37,0.7,1.66,13.7,0,OFF,"(41.54, 12.31)",20.2,0
567,29.92,-1.37,605.7,-1.78,17585.5,11617,CHARGING,"(35.71, 139.78)",39.6,0
568,22.47,-0.55,444.3,-8.6,9891.4,10144,CHARGING,"(42.19, 12.33)",30.7,0
569,1.13,-0.4,16.1,-0.74,0.0,10,IDLE,"(52.41, 13.43)",31.1,0
570,5.0,-0.21,718.8,-9.86,3651.0,4078,CHARGING,"(52.47, 13.22)",39.8,0
571,14.08,-0.12,604.1,3.3,8455.1,12468,CHARGING,"(48.96, 2.46)",31.6,0
572,0.0,4.13,0.0,1.59,18.9,0,OFF,"(35.6, 139.59)",29.0,1
573,41.22,-0.32,390.0,2.63,16428.1,11889,CHARGING,"(-33.64, 151.16)",28.9,0
574,0.0,0.24,19.8,-0.16,0.0,84,IDLE,"(28.39, 77.24)",14.4,0
575,13.36,0.48,481.4,1.28,6262.3,8918,CHARGING,"(28.29, 77.2)",29.8,0
576,22.82,33.25,503.6,91.83,10874.1,5629,SAFE MODE,"(34.01, -118.28)",41.2,2
577,10.39,-0.23,544.1,-0.71,5701.8,4192,CHARGING,"(35.62, 139.89)",33.3,0
578,0.38,-0.62,0.1,0.9,30.2,0,OFF,"(48.74, 2.25)",24.3,0
579,9.52,0.6,758.3,13.04,7399.6,9608,CHARGING,"(40.71, -74.01)",36.8,0
580,0.0,0.1,6.8,0.69,43.2,0,IDLE,"(48.85, 2.38)",22.0,0
581,10.58,-0.47,520.0,0.69,5502.0,9004,CHARGING,"(40.66, -74.18)",32.7,0
582,21.96,0.26,507.2,-3.12,11095.7,8750,CHARGING,"(51.44, 0.02)",39.7,0
583,19.55,0.23,371.6,-4.65,7216.6,7278,CHARGING,"(28.65, 77.32)",37.0,0
584,0.09,-0.82,0.0,0.21,0.0,0,OFF,"(37.62, -122.2)",36.4,0
585,0.61,-3.41,611.5,-58.17,438.9,3293,SAFE MODE,"(42.05, 12.41)",65.5,2
586,11.62,0.2,545.3,0.01,5903.2,11600,CHARGING,"(40.58, -74.06)",27.8,0
587,0.0,-0.41,27.7,-0.08,0.0,0,IDLE,"(34.31, -118.02)",15.6,0
588,0.64,-0.32,10.4,0.82,0.0,0,IDLE,"(40.37, -73.82)",17.3,0
589,0.27,0.15,0.2,0.88,0.0,0,OFF,"(40.92, -74.11)",16.0,0
590,14.19,-0.46,635.6,1.97,9194.6,7897,CHARGING,"(40.81, -74.05)",33.3,0
591,34.5,1.82,468.1,2.23,16093.4,11855,CHARGING,"(-33.81, 151.33)",28.3,0
592,5.8,-0.27,536.3,0.93,3141.0,3045,CHARGING,"(-33.95, 150.92)",28.7,0
593,22.66,0.77,548.6,0.88,13133.8,11305,CHARGING,"(34.2, -118.19)",17.6,0
594,0.21,-0.04,1.2,-0.52,0.0,0,OFF,"(51.24, 0.04)",24.4,0
595,16.22,-1.52,358.3,1.57,5971.0,7483,CHARGING,"(-33.71, 151.01)",32.2,0
596,8.71,-0.01,553.7,-11.58,4725.6,6667,CHARGING,"(52.58, 13.31)",36.0,0
597,0.76,-0.49,30.2,0.96,23.2,0,IDLE,"(48.86, 2.53)",22.5,0
598,0.0,-0.95,0.0,2.01,0.0,3,IDLE,"(35.74, 139.74)",28.2,0
599,0.3,0.08,17.9,1.76,29.9,21,IDLE,"(51.46, -0.02)",30.6,0
600,0.13,0.51,18.8,-0.51,19.4,0,IDLE,"(52.63, 13.58)",26.8,0
601,1.77,-0.18,14.0,1.32,1.0,95,IDLE,"(42.12, 12.42)",23.2,0
602,18.22,0.65,610.6,1.36,10933.9,11720,CHARGING,"(52.57, 13.14)",36.9,0
603,0.0,-0.24,36.6,-0.11,17.5,32,IDLE,"(28.8, 77.01)",25.2,0
604,0.0,-1.48,0.0,1.41,0.0,0,OFF,"(40.78, -74.25)",17.9,0
605,8.61,-3.96,498.7,79.24,4341.1,5545,SAFE MODE,"(37.81, -122.7)",43.6,2
606,20.81,0.04,397.7,-4.7,8425.1,12584,CHARGING,"(-33.82, 151.28)",29.1,0
607,24.84,-0.24,471.1,-3.6,12004.2,9830,CHARGING,"(33.94, -118.06)",33.8,0
608,30.69,-1.18,656.7,11.22,19863.3,10222,CHARGING,"(35.79, 139.51)",36.5,0
609,27.7,1.23,614.6,-5.85,17425.3,11010,CHARGING,"(37.63, -122.21)",33.9,0
610,0.23,0.88,0.4,-3.46,0.0,0,OFF,"(48.64, 2.55)",23.5,0
611,0.05,-0.81,2.2,1.22,0.0,0,OFF,"(-33.8, 151.02)",32.1,0
612,0.0,0.08,0.7,-3.71,30.0,0,OFF,"(35.51, 139.75)",21.1,0
613,1.33,-0.83,19.4,-1.39,131.0,59,IDLE,"(35.7, 139.66)",26.7,0
614,38.32,2.03,440.7,-4.09,16711.3,14753,CHARGING,"(-33.71, 151.34)",28.8,0
615,5.0,-0.09,404.5,-1.77,2157.5,6018,CHARGING,"(40.55, -74.17)",35.2,0
616,1.73,-1.06,4.1,0.37,1.5,0,IDLE,"(28.48, 77.09)",23.8,0
617,30.44,0.57,492.3,-1.06,15412.1,10016,CHARGING,"(33.94, -118.16)",27.7,0
618,0.41,0.66,19.4,-2.8,1.5,0,IDLE,"(48.52, 2.54)",26.8,0
619,21.4,-0.06,424.3,6.65,9018.1,9371,CHARGING,"(35.77, 139.59)",27.5,0
620,17.34,-0.4,494.9,-2.34,8820.9,8634,CHARGING,"(35.8, 139.76)",34.1,0
621,23.99,-0.08,504.4,6.02,11622.7,13330,CHARGING,"(40.63, -73.79)",29.8,0
622,22.76,-0.67,508.3,0.66,11184.3,11395,CHARGING,"(51.48, -0.16)",29.3,0
623,29.53,-2.09,433.8,8.73,12845.8,10967,CHARGING,"(48.94, 2.23)",35.2,0
624,0.0,1.31,2.1,-0.85,31.0,0,OFF,"(-33.68, 151.41)",23.8,0
625,16.57,1.88,236.0,35.94,3761.1,0,ERROR,"(-34.02, 151.34)",39.0,1
626,5.0,0.11,550.2,-0.43,2791.5,3175,CHARGING,"(52.73, 13.41)",25.7,0
627,8.96,0.49,695.5,-0.87,6358.6,9554,CHARGING,"(-33.67, 151.44)",38.6,0
628,6.82,-0.34,521.3,5.34,3382.0,4144,CHARGING,"(28.66, 77.4)",44.1,0
629,28.81,0.97,463.3,-11.66,13313.7,10396,CHARGING,"(49.06, 2.33)",26.8,0
630,0.89,0.61,2.8,-2.07,0.0,46,IDLE,"(40.66, -73.72)",25.9,0
631,17.08,-0.31,520.5,-12.77,9154.8,8414,CHARGING,"(37.67, -122.2)",32.7,0
632,1.9,0.86,6.9,1.44,1.1,26,IDLE,"(51.49, -0.03)",22.8,0
633,0.61,-0.67,16.7,-0.94,39.3,19,IDLE,"(40.73, -74.09)",17.2,0
634,5.0,-0.01,505.2,-5.63,2653.2,9390,CHARGING,"(-33.78, 151.31)",30.0,0
635,16.35,0.32,450.7,-1.05,7300.6,6806,CHARGING,"(-33.96, 151.28)",35.9,0
636,2.16,0.01,24.9,-0.33,44.2,69,IDLE,"(52.46, 13.44)",14.9,0
637,0.96,0.49,4.6,-1.32,33.6,40,IDLE,"(37.62, -122.55)",15.3,0
638,0.98,0.44,18.7,2.72,29.8,15,IDLE,"(38.01, -122.25)",28.5,0
639,30.49,0.4,702.1,1.96,21303.8,13158,CHARGING,"(-33.89, 151.27)",47.5,0
640,31.76,-5.01,470.8,-3.26,14772.5,8517,ERROR,"(35.71, 139.7)",40.2,1
641,15.1,0.13,516.8,-2.75,8075.8,8939,CHARGING,"(52.75, 13.45)",37.0,0
642,7.09,0.77,497.5,4.39,3497.3,7664,CHARGING,"(33.97, -118.46)",40.4,0
643,9.35,48.91,353.7,43.25,3401.5,1774,SAFE MODE,"(51.29, 0.12)",54.2,2
644,0.0,-0.12,1.0,-1.97,63.4,0,IDLE,"(52.59, 13.55)",15.9,0
645,24.57,1.31,493.2,-5.89,11954.1,11392,CHARGING,"(34.14, -118.32)",27.9,0
646,5.86,-0.4,467.3,-6.72,2885.9,3351,CHARGING,"(40.64, -74.03)",28.1,0
647,2.04,0.48,0.4,-0.39,53.1,0,IDLE,"(48.55, 2.09)",17.9,0
648,10.0,-0.05,712.6,0.33,7212.1,7762,CHARGING,"(41.82, 12.35)",32.6,0
649,12.19,0.33,535.4,5.92,6405.9,6830,CHARGING,"(51.45, -0.06)",29.4,0
650,2.21,-0.26,0.0,-0.58,0.0,44,IDLE,"(28.9, 77.41)",24.4,0
651,18.74,-0.88,518.7,-5.79,9816.9,13469,CHARGING,"(41.77, 12.35)",35.1,0
652,12.97,0.03,428.8,-0.15,5474.4,6327,CHARGING,"(37.83, -122.45)",41.6,0
653,29.41,0.4,595.3,1.39,17491.4,12676,CHARGING,"(-33.84, 151.23)",28.6,0
654,5.0,0.53,590.6,-3.6,2901.3,7346,CHARGING,"(40.79, -74.3)",28.4,0
655,0.0,0.47,14.4,-0.22,0.0,0,IDLE,"(34.07, -118.49)",28.5,0
656,100.74,4.25,518.4,46.74,52294.7,4158,ERROR,"(-33.73, 151.14)",62.6,1
657,10.74,-0.62,484.2,0.36,5332.7,5083,CHARGING,"(-33.98, 151.31)",32.3,0
